merge_distance,distance_jump
0.9797746419152381,0.0008726601812316659
0.9833438310520114,0.0035691891367732875
0.9857388768172192,0.0023950457652077706
0.9859331247603947,0.00019424794317557392
0.987172735814388,0.0012396110539932836
0.9880358044457749,0.0008630686313868541
0.9885695890590247,0.0005337846132498214
0.9888981080578255,0.0003285189988008197
0.9901787586676611,0.0012806506098356207
0.9951318703079616,0.004953111640300434
1.0,0.004868129692038425
1.0006800316379325,0.00068003163793251
1.0033775350832452,0.002697503445312721
1.006618496196612,0.0032409611133668026
1.0066787369050407,6.024070842869378e-05
1.0072699075392528,0.0005911706342121015
1.0078861538045245,0.0006162462652716805
1.0142159039491767,0.006329750144652202
1.014897068373266,0.0006811644240893866
1.019458032530112,0.004560964156845815
1.0240167742822366,0.004558741752124673
1.0341407889786527,0.010124014696416106
1.0342424186618189,0.00010162968316618226
1.0347517372146418,0.0005093185528228794
1.0377406378287553,0.002988900614113499
1.0404507910263117,0.0027101531975564086
1.0408823338736164,0.00043154284730473336
1.0438245062013678,0.0029421723277514022
1.0457206957824396,0.0018961895810718499
1.0461425419632953,0.00042184618085561176
1.0486736040266618,0.002531062063366507
1.0488037077014973,0.00013010367483556884
1.0494175613410472,0.0006138536395499106
1.049813541859343,0.00039598051829581316
1.0502171538066531,0.00040361194731008965
1.052245077124294,0.0020279233176407896
1.0549436194204935,0.002698542296199591
1.0570430916494984,0.0020994722290048617
1.0576576657673458,0.0006145741178473774
1.058861884698013,0.0012042189306671336
1.061658328822671,0.0027964441246581817
1.0617902388891214,0.00013191006645030257
1.0632865115546144,0.0014962726654930147
1.0649174142972184,0.0016309027426040235
1.0652519592096945,0.00033454491247608686
1.0657544681411009,0.0005025089314063536
1.0717006222857448,0.005946154144643945
1.07674372195837,0.005043099672625173
1.0772117797013607,0.0004680577429907462
1.0780892116315466,0.0008774319301858569
1.0797265680201145,0.0016373563885678788
1.0803296475313469,0.0006030795112323961
1.081706624799663,0.001376977268316093
1.0817332613007964,2.6636501133436852e-05
1.083532268222079,0.0017990069212825421
1.0861894758229882,0.0026572076009092616
1.0870729806513668,0.0008835048283786229
1.089356415380024,0.0022834347286571077
1.0896909274425364,0.0003345120625124487
1.0903507688518004,0.0006598414092640059
1.0910887339008128,0.0007379650490124678
1.0911556521010737,6.691820026083484e-05
1.0923810093412696,0.0012253572401959012
1.093229962122689,0.0008489527814194986
1.0944476283421212,0.0012176662194320897
1.0969296363906134,0.0024820080484921903
1.0974601743999581,0.000530538009344772
1.0986531520062628,0.001192977606304657
1.106928296857263,0.008275144851000116
1.1071666573834498,0.00023836052618686487
1.107540436550537,0.00037377916708725145
1.108359496294769,0.0008190597442319092
1.1096202709106173,0.0012607746158483923
1.111433804615337,0.0018135337047195943
1.1142368536602314,0.002803049044894479
1.1148712231949798,0.0006343695347483802
1.1153469580554352,0.00047573486045537905
1.1154401330395174,9.317498408223379e-05
1.115789658619007,0.00034952557948964014
1.1182199965726183,0.00243033795361125
1.1192125543612514,0.0009925577886331638
1.1204900044635824,0.0012774501023309348
1.1214926814648933,0.0010026770013109587
1.1215947002042947,0.00010201873940141049
