threshold,accuracy,precision,recall,f1,f2
0.6699999999999997,0.7942049469964664,0.4872327174589994,0.5528857479387514,0.5179871992937541,0.5383768408496582
0.6799999999999997,0.7961837455830388,0.4913220484251125,0.5401648998822144,0.5145870736086176,0.5296345913983462
0.6899999999999997,0.8051825677267374,0.5130827783063748,0.5081272084805654,0.5105929695821991,0.5091106495468278
0.6999999999999997,0.8051825677267374,0.5130827783063748,0.5081272084805654,0.5105929695821991,0.5091106495468278
0.7099999999999997,0.8067373380447586,0.5175288060799216,0.4972909305064782,0.5072080730418068,0.5012108837076784
0.7199999999999998,0.8067373380447586,0.517563252272169,0.49634864546525326,0.5067340067340067,0.5004512849745856
0.7299999999999996,0.8067373380447586,0.517563252272169,0.49634864546525326,0.5067340067340067,0.5004512849745856
0.7399999999999997,0.8067373380447586,0.517563252272169,0.49634864546525326,0.5067340067340067,0.5004512849745856
0.7499999999999997,0.8067373380447586,0.517563252272169,0.49634864546525326,0.5067340067340067,0.5004512849745856
0.7599999999999997,0.8137573616018846,0.5474025974025974,0.3971731448763251,0.46034129692832765,0.4202392821535394
0.7699999999999997,0.8150765606595995,0.5589970501474927,0.35712603062426385,0.43582003737243064,0.3849278894982734
0.7799999999999997,0.8150765606595995,0.5589970501474927,0.35712603062426385,0.43582003737243064,0.3849278894982734
0.7899999999999997,0.8150765606595995,0.5589970501474927,0.35712603062426385,0.43582003737243064,0.3849278894982734
0.7999999999999996,0.8150765606595995,0.5589970501474927,0.35712603062426385,0.43582003737243064,0.3849278894982734
0.8099999999999996,0.8158775029446408,0.5873509590461379,0.26690223792697293,0.3670229996760609,0.2995927865037813
0.8199999999999996,0.816866902237927,0.6078313253012049,0.23769140164899882,0.34174428450465705,0.2706545064377682
0.8299999999999996,0.816489988221437,0.6253581661891118,0.20565371024734982,0.3095195887254033,0.23753809316499783
0.8399999999999996,0.8156890459363958,0.6348178137651822,0.18468786808009424,0.28613138686131384,0.2152072467746363
0.8499999999999996,0.8124381625441696,0.6575178997613366,0.1297997644287397,0.21680110171158765,0.15461892468290492
0.8599999999999997,0.8124381625441696,0.6575178997613366,0.1297997644287397,0.21680110171158765,0.15461892468290492
0.8699999999999997,0.8124381625441696,0.6575178997613366,0.1297997644287397,0.21680110171158765,0.15461892468290492
0.8799999999999997,0.8108833922261484,0.6624472573839663,0.11095406360424029,0.1900726392251816,0.13311853484822792
0.8899999999999996,0.8108833922261484,0.6624472573839663,0.11095406360424029,0.1900726392251816,0.13311853484822792
0.8999999999999996,0.8029210836277975,0.7421875,0.02237926972909305,0.04344843356963183,0.027764788403086275
