cluster,feature,mean,global_mean,delta,abs_delta
1,Smoking_History,0.4210038349698681,0.40557674499925533,0.015427089970612762,0.015427089970612762
2,General_Health,1.283242625103238,2.5304480434120977,-1.2472054183088597,1.2472054183088597
2,Age_Category,1.5872810825691959,1.1110686602731388,0.4762124222960571,0.4762124222960571
2,Alcohol_Consumption,-0.4557498229348413,-6.478427813466693e-17,-0.45574982293484123,0.45574982293484123
2,Fruit_Consumption,-0.3672456405061323,4.601156117518958e-17,-0.36724564050613234,0.36724564050613234
2,Height_(cm),-0.3542680137660648,-5.668624336783357e-16,-0.35426801376606426,0.35426801376606426
2,Green_Vegetables_Consumption,-0.3018782995188732,-1.9140809448878867e-17,-0.3018782995188732,0.3018782995188732
2,Checkup,3.897969123906736,3.617981311558212,0.2799878123485242,0.2799878123485242
2,Arthritis,0.5995637534147943,0.32724523561294333,0.27231851780185096,0.27231851780185096
2,FriedPotato_Consumption,-0.21646083234794314,5.52138734102275e-17,-0.2164608323479432,0.2164608323479432
2,Exercise,0.5670146756739586,0.7750620034061401,-0.2080473277321815,0.2080473277321815
2,Diabetes,0.29277228351792633,0.13863184546743768,0.15414043805048866,0.15414043805048866
2,BMI,-0.14878320724488975,4.468642821334412e-16,-0.1487832072448902,0.1487832072448902
2,Smoking_History,0.5500095296584147,0.40557674499925533,0.14443278465915932,0.14443278465915932
2,Heart_Disease,0.2153702801719574,0.08085049894124732,0.13451978123071007,0.13451978123071007
2,Sex,0.36646830859151647,0.4813212715393034,-0.11485296294778691,0.11485296294778691
2,Other_Cancer,0.19868278943690307,0.09673826468169426,0.1019445247552088,0.1019445247552088
2,Depression,0.29336524004150694,0.20042155840623724,0.0929436816352697,0.0929436816352697
2,Skin_Cancer,0.1519662861862307,0.09711384667189028,0.05485243951434042,0.05485243951434042
3,Fruit_Consumption,1.727599023956923,4.601156117518958e-17,1.727599023956923,1.727599023956923
3,General_Health,2.8658296889587733,2.5304480434120977,0.3353816455466756,0.3353816455466756
3,FriedPotato_Consumption,-0.29228553946526914,5.52138734102275e-17,-0.2922855394652692,0.2922855394652692
3,BMI,-0.27354421497828846,4.468642821334412e-16,-0.2735442149782889,0.2735442149782889
3,Height_(cm),-0.2548692256629194,-5.668624336783357e-16,-0.25486922566291886,0.25486922566291886
3,Alcohol_Consumption,-0.2537715403529162,-6.478427813466693e-17,-0.25377154035291616,0.25377154035291616
3,Checkup,3.7908947963245048,3.617981311558212,0.17291348476629276,0.17291348476629276
3,Sex,0.3167903297135276,0.4813212715393034,-0.16453094182577577,0.16453094182577577
3,Green_Vegetables_Consumption,0.14358354788908392,-1.9140809448878867e-17,0.14358354788908395,0.14358354788908395
3,Smoking_History,0.2906982457864478,0.40557674499925533,-0.11487849921280752,0.11487849921280752
3,Exercise,0.8844282836224264,0.7750620034061401,0.10936628021628636,0.10936628021628636
3,Age_Category,1.1775342735000738,1.1110686602731388,0.066465613226935,0.066465613226935
3,Depression,0.16714166380030465,0.20042155840623724,-0.033279894605932586,0.033279894605932586
3,Diabetes,0.10616185936809001,0.13863184546743768,-0.03246998609934766,0.03246998609934766
3,Heart_Disease,0.056508279691415655,0.08085049894124732,-0.024342219249831668,0.024342219249831668
3,Arthritis,0.3106481253992433,0.32724523561294333,-0.016597110213700028,0.016597110213700028
3,Skin_Cancer,0.10893813571814653,0.09711384667189028,0.01182428904625625,0.01182428904625625
3,Other_Cancer,0.09557269913026387,0.09673826468169426,-0.0011655655514303948,0.0011655655514303948
4,Height_(cm),1.0046159018607548,-5.668624336783357e-16,1.0046159018607554,1.0046159018607554
4,Sex,0.948498913687537,0.4813212715393034,0.46717764214823365,0.46717764214823365
4,Fruit_Consumption,-0.35801320077066145,4.601156117518958e-17,-0.3580132007706615,0.3580132007706615
4,General_Health,2.8472908025544803,2.5304480434120977,0.3168427591423826,0.3168427591423826
4,Alcohol_Consumption,-0.2270442562611139,-6.478427813466693e-17,-0.22704425626111385,0.22704425626111385
4,Checkup,3.8338764895648167,3.617981311558212,0.21589517800660474,0.21589517800660474
4,Green_Vegetables_Consumption,-0.21419464060166762,-1.9140809448878867e-17,-0.2141946406016676,0.2141946406016676
4,Age_Category,0.9721508986766739,1.1110686602731388,-0.13891776159646485,0.13891776159646485
4,Arthritis,0.22328658897886627,0.32724523561294333,-0.10395864663407706,0.10395864663407706
4,Exercise,0.8562281914543419,0.7750620034061401,0.08116618804820186,0.08116618804820186
4,Depression,0.12402067285535585,0.20042155840623724,-0.07640088555088138,0.07640088555088138
4,BMI,-0.07085654841365203,4.468642821334412e-16,-0.07085654841365248,0.07085654841365248
4,Diabetes,0.10603068009743893,0.13863184546743768,-0.03260116536999874,0.03260116536999874
4,Other_Cancer,0.0673678319836724,0.09673826468169426,-0.029370432698021864,0.029370432698021864
4,Smoking_History,0.37963328724735007,0.40557674499925533,-0.025943457751905263,0.025943457751905263
4,Heart_Disease,0.06552439265257752,0.08085049894124732,-0.015326106288669802,0.015326106288669802
4,Skin_Cancer,0.08771150174468366,0.09711384667189028,-0.009402344927206624,0.009402344927206624
4,FriedPotato_Consumption,0.00787359618694515,5.52138734102275e-17,0.007873596186945095,0.007873596186945095
5,Green_Vegetables_Consumption,3.6051648739445623,-1.9140809448878867e-17,3.6051648739445623,3.6051648739445623
5,Fruit_Consumption,0.8540919295873224,4.601156117518958e-17,0.8540919295873224,0.8540919295873224
5,General_Health,2.7888170055452863,2.5304480434120977,0.2583689621331886,0.2583689621331886
5,BMI,-0.1976386151079487,4.468642821334412e-16,-0.19763861510794914,0.19763861510794914
5,FriedPotato_Consumption,-0.19221364081827885,5.52138734102275e-17,-0.1922136408182789,0.1922136408182789
5,Height_(cm),-0.13217165918487866,-5.668624336783357e-16,-0.1321716591848781,0.1321716591848781
5,Sex,0.3777264325323475,0.4813212715393034,-0.10359483900695587,0.10359483900695587
5,Exercise,0.8696857670979667,0.7750620034061401,0.09462376369182668,0.09462376369182668
5,Age_Category,1.026524953789279,1.1110686602731388,-0.08454370648385967,0.08454370648385967
5,Smoking_History,0.3365064695009242,0.40557674499925533,-0.06907027549833111,0.06907027549833111
5,Alcohol_Consumption,-0.052441521362329296,-6.478427813466693e-17,-0.052441521362329234,0.052441521362329234
5,Arthritis,0.27634011090573013,0.32724523561294333,-0.0509051247072132,0.0509051247072132
5,Depression,0.16866913123844732,0.20042155840623724,-0.03175242716778992,0.03175242716778992
5,Checkup,3.6476894639556376,3.617981311558212,0.029708152397425636,0.029708152397425636
5,Heart_Disease,0.057578558225508315,0.08085049894124732,-0.023271940715739008,0.023271940715739008
5,Skin_Cancer,0.07855822550831792,0.09711384667189028,-0.01855562116357236,0.01855562116357236
5,Diabetes,0.12190388170055452,0.13863184546743768,-0.016727963766883153,0.016727963766883153
5,Other_Cancer,0.08077634011090573,0.09673826468169426,-0.01596192457078853,0.01596192457078853
6,BMI,2.016991544760739,4.468642821334412e-16,2.0169915447607387,2.0169915447607387
6,General_Health,1.784140216611432,2.5304480434120977,-0.7463078268006658,0.7463078268006658
6,Alcohol_Consumption,-0.3833838511297599,-6.478427813466693e-17,-0.38338385112975987,0.38338385112975987
6,Height_(cm),-0.37627822005896433,-5.668624336783357e-16,-0.3762782200589638,0.3762782200589638
6,Green_Vegetables_Consumption,-0.28662747755711265,-1.9140809448878867e-17,-0.28662747755711265,0.28662747755711265
6,Fruit_Consumption,-0.2629185189782538,4.601156117518958e-17,-0.26291851897825386,0.26291851897825386
6,Exercise,0.5835867299873586,0.7750620034061401,-0.19147527341878146,0.19147527341878146
6,Checkup,3.8058355256414638,3.617981311558212,0.18785421408325176,0.18785421408325176
6,Sex,0.3065359253818033,0.4813212715393034,-0.17478534615750008,0.17478534615750008
6,Depression,0.3709043698110629,0.20042155840623724,0.17048281140482566,0.17048281140482566
6,Diabetes,0.30732173972462334,0.13863184546743768,0.16868989425718567,0.16868989425718567
6,Arthritis,0.48129420205678364,0.32724523561294333,0.1540489664438403,0.1540489664438403
6,Age_Category,1.0105914107075746,1.1110686602731388,-0.10047724956556414,0.10047724956556414
6,Skin_Cancer,0.0638217909733848,0.09711384667189028,-0.03329205569850548,0.03329205569850548
6,FriedPotato_Consumption,-0.024209033581692265,5.52138734102275e-17,-0.02420903358169232,0.02420903358169232
6,Smoking_History,0.41976152242987463,0.40557674499925533,0.0141847774306193,0.0141847774306193
6,Heart_Disease,0.09378523352352318,0.08085049894124732,0.012934734582275856,0.012934734582275856
6,Other_Cancer,0.09986675322013051,0.09673826468169426,0.0031284885384362526,0.0031284885384362526
7,FriedPotato_Consumption,3.7768431767135717,5.52138734102275e-17,3.7768431767135717,3.7768431767135717
7,Alcohol_Consumption,-0.2024952656011407,-6.478427813466693e-17,-0.20249526560114064,0.20249526560114064
7,Age_Category,0.9462520593080724,1.1110686602731388,-0.16481660096506634,0.16481660096506634
7,Height_(cm),0.15455140038436344,-5.668624336783357e-16,0.154551400384364,0.154551400384364
7,Green_Vegetables_Consumption,0.1509719186280983,-1.9140809448878867e-17,0.15097191862809833,0.15097191862809833
7,General_Health,2.390135914332784,2.5304480434120977,-0.14031212907931367,0.14031212907931367
7,Sex,0.5978171334431631,0.4813212715393034,0.11649586190385974,0.11649586190385974
7,Exercise,0.7047981878088962,0.7750620034061401,-0.07026381559724382,0.07026381559724382
7,Smoking_History,0.46612438220757824,0.40557674499925533,0.0605476372083229,0.0605476372083229
7,Arthritis,0.2911861614497529,0.32724523561294333,-0.03605907416319043,0.03605907416319043
7,Checkup,3.6537273476112024,3.617981311558212,0.035746036052990426,0.035746036052990426
7,Depression,0.22528830313014828,0.20042155840623724,0.02486674472391104,0.02486674472391104
7,Skin_Cancer,0.07423805601317957,0.09711384667189028,-0.022875790658710718,0.022875790658710718
7,Diabetes,0.15475700164744646,0.13863184546743768,0.016125156180008787,0.016125156180008787
7,Fruit_Consumption,-0.011993185924576289,4.601156117518958e-17,-0.011993185924576336,0.011993185924576336
7,BMI,-0.011228354826797248,4.468642821334412e-16,-0.011228354826797696,0.011228354826797696
7,Other_Cancer,0.08659390444810544,0.09673826468169426,-0.01014436023358882,0.01014436023358882
7,Heart_Disease,0.08978583196046129,0.08085049894124732,0.008935333019213967,0.008935333019213967
8,Height_(cm),-0.739636925604593,-5.668624336783357e-16,-0.7396369256045925,0.7396369256045925
8,General_Health,3.1490685483139544,2.5304480434120977,0.6186205049018567,0.6186205049018567
8,Fruit_Consumption,-0.40431457474050486,4.601156117518958e-17,-0.4043145747405049,0.4043145747405049
8,Sex,0.10145295579459086,0.4813212715393034,-0.3798683157447125,0.3798683157447125
8,BMI,-0.3779512254790993,4.468642821334412e-16,-0.37795122547909976,0.37795122547909976
8,Alcohol_Consumption,-0.2911432598519918,-6.478427813466693e-17,-0.29114325985199174,0.29114325985199174
8,FriedPotato_Consumption,-0.2267861073931143,5.52138734102275e-17,-0.22678610739311436,0.22678610739311436
8,Checkup,3.824139744961817,3.617981311558212,0.20615843340360485,0.20615843340360485
8,Smoking_History,0.2999873025086615,0.40557674499925533,-0.10558944249059382,0.10558944249059382
8,Age_Category,1.015001179052767,1.1110686602731388,-0.09606748122037168,0.09606748122037168
8,Arthritis,0.23327105516153024,0.32724523561294333,-0.09397418045141309,0.09397418045141309
8,Green_Vegetables_Consumption,-0.0882177224473763,-1.9140809448878867e-17,-0.08821772244737629,0.08821772244737629
8,Diabetes,0.06602695496018429,0.13863184546743768,-0.07260489050725338,0.07260489050725338
8,Heart_Disease,0.02535870413031254,0.08085049894124732,-0.05549179481093478,0.05549179481093478
8,Exercise,0.8294001342306228,0.7750620034061401,0.05433813082448269,0.05433813082448269
8,Other_Cancer,0.06960039180830416,0.09673826468169426,-0.027137872873390104,0.027137872873390104
8,Depression,0.17801882856572765,0.20042155840623724,-0.02240272984050959,0.02240272984050959
8,Skin_Cancer,0.07571332692412341,0.09711384667189028,-0.02140051974776687,0.02140051974776687
